gene_symbol	dataset	dataset_key	engine	se_variant	alpha_name	alpha	alpha_definition	target_power	tested_in_dataset	n_biological_units	pseudoreplicated	group_confounded_with_biobank	dataset_caveat	external_reference_abs_log2fc	external_reference_dataset	post_freeze_exploratory	observed_log2fc	observed_abs_log2fc	se	df_total	dispersion_proxy	observed_p_value	observed_fdr	mde80	observed_abs_log2fc_below_mde80	mde80_exceeds_external_reference_effect	power_interpretation	not_tested_reason
USP34	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.590437436807219	GSE118713	True	0.400106644327525	0.400106644327525	0.245995713537254	9.15906781598865	7.05177828152781	0.118318499553175	0.22750138874853	0.7730805111436948	1.0	1.0	null_uninformative_observed_effect_below_mde80	
USP34	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.590437436807219	GSE118713	True	0.400106644327525	0.400106644327525	0.245995713537254	9.15906781598865	7.05177828152781	0.118318499553175	0.22750138874853	0.9718664012252752	1.0	1.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	1.14940832913316	GSE240112	True	-0.238235372712826	0.238235372712826	0.207100980107891	11.3297327030349	6.3797686877363	0.187611288174084	0.607594477564463	0.9507594370942222	1.0	0.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	1.14940832913316	GSE240112	True	-0.238235372712826	0.238235372712826	0.207100980107891	11.3297327030349	6.3797686877363	0.187611288174084	0.607594477564463	0.6356638515423236	1.0	0.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	1.14940832913316	GSE240112	True	-0.238235372712826	0.238235372712826	0.207100980107891	11.3297327030349	6.3797686877363	0.187611288174084	0.607594477564463	1.5001856593177385	1.0	1.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	1.14940832913316	GSE240112	True	0.426552278550176	0.426552278550176	0.253323821202921	10.2816586136819	4.54814378027833	0.122286724868769	0.237500391027449	1.1908744094363088	1.0	1.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	1.14940832913316	GSE240112	True	0.426552278550176	0.426552278550176	0.253323821202921	10.2816586136819	4.54814378027833	0.122286724868769	0.237500391027449	0.7853976692192354	1.0	0.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	1.14940832913316	GSE240112	True	0.426552278550176	0.426552278550176	0.253323821202921	10.2816586136819	4.54814378027833	0.122286724868769	0.237500391027449	0.9715522285795214	1.0	0.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.426552278550176	GSE118713	True	1.14940832913316	1.14940832913316	0.317351481879919	9.15891311480192	5.48726153037245	0.0040105194402939	0.0194899399382215	1.5406641675459902	1.0	1.0	null_uninformative_observed_effect_below_mde80	
VEZF1	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.426552278550176	GSE118713	True	1.14940832913316	1.14940832913316	0.317351481879919	9.15891311480192	5.48726153037245	0.0040105194402939	0.0194899399382215	0.9973294301763437	0.0	1.0	sensitive_to_observed_magnitude_but_not_to_external_benchmark	
VEZF1	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.426552278550176	GSE118713	True	1.14940832913316	1.14940832913316	0.317351481879919	9.15891311480192	5.48726153037245	0.0040105194402939	0.0194899399382215	1.2537791959313942	1.0	1.0	null_uninformative_observed_effect_below_mde80	
