gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
TRIM34	1	1	0.9161556411787052	0.9161556411787052	463
LINC01446	2	1	0.9160553735555892	0.9160553735555892	464
WBP2NL	2	1	0.915990753633332	0.915990753633332	465
SLC30A3	2	1	0.9159638906453118	0.9159638906453118	466
AL132708.1	1	1	0.9159385684050578	0.9159385684050578	467
AC018695.9	1	1	0.915884300211646	0.915884300211646	468
LMNTD1	1	1	0.9156672274379986	0.9156672274379986	469
AC005696.1	2	1	0.9156412110608644	0.9156412110608644	470
AC068491.2	1	1	0.9155586910511748	0.9155586910511748	471
ARHGAP26	2	1	0.9154330866865426	0.9154330866865426	472
AC253572.1	1	1	0.9153416182775276	0.9153416182775276	473
RUNDC3B	2	1	0.9152811677462807	0.9152811677462807	474
FAM106A	1	1	0.91512454550388	0.91512454550388	475
CTHRC1	2	1	0.9148536527695359	0.9148536527695359	476
SEPTIN10	1	1	0.9147446681499972	0.9147446681499972	477
ROR2	2	1	0.9147388157209114	0.9147388157209114	478
AC009121.4	1	1	0.9146903999565854	0.9146903999565854	479
AC104035.1	1	1	0.9142019862158788	0.9142019862158788	480
LINC01091	1	1	0.9139849134422317	0.9139849134422317	481
PARP9	2	1	0.9138901547358327	0.9138901547358327	482
ZNF503-AS1	1	1	0.9132251587344656	0.9132251587344656	483
SPATA9	1	1	0.913170890541054	0.913170890541054	484
SNHG18	2	1	0.9130685900847558	0.9130685900847558	485
ADAM9	2	1	0.9129573226752001	0.9129573226752001	486
AL034417.2	2	1	0.9128340119653491	0.9128340119653491	487
DPYD	2	1	0.9122330686516467	0.9122330686516467	488
ITGB5-AS1	1	1	0.9121940630596408	0.9121940630596408	489
THRB-AS1	1	1	0.9120312584794052	0.9120312584794052	490
AL662884.3	1	1	0.911759917512346	0.911759917512346	491
FAM133A	1	1	0.9117056493189342	0.9117056493189342	492
COL4A5	2	1	0.9117030081849824	0.9117030081849824	493
AL121992.1	2	1	0.9115814217423053	0.9115814217423053	494
MEF2C-AS2	1	1	0.9115428447386986	0.9115428447386986	495
SOCS2-AS1	1	1	0.9109458946111684	0.9109458946111684	496
TLCD3B	1	1	0.9108373582243448	0.9108373582243448	497
AC022239.1	1	1	0.9106745536441092	0.9106745536441092	498
ETV5	2	1	0.9103780148806873	0.9103780148806873	499
KRT24	1	1	0.910348944483638	0.910348944483638	500
TSPEAR	1	1	0.9102946762902264	0.9102946762902264	501
TRIB2	2	1	0.9102737245215605	0.9102737245215605	502
CACNA1F	1	1	0.9102404080968144	0.9102404080968144	503
GPRIN3	2	1	0.9099900358538351	0.9099900358538351	504
AC107031.1	1	1	0.9099690671297552	0.9099690671297552	505
AC009902.2	1	1	0.9098605307429316	0.9098605307429316	506
PCDHB3	2	1	0.909744502916757	0.909744502916757	507
NXPH4	2	1	0.9097144896072503	0.9097144896072503	508
AL596202.1	2	1	0.9095508375571213	0.9095508375571213	509
LINC00494	1	1	0.9095349215824604	0.9095349215824604	510
GPR139	1	1	0.9092635806154014	0.9092635806154014	511
B3GALT5	2	1	0.9092409287893617	0.9092409287893617	512
AC097639.1	1	1	0.9089379714549304	0.9089379714549304	513
ERICH6	1	1	0.9087208986812828	0.9087208986812828	514
SLAIN1	2	1	0.90865004770176	0.90865004770176	515
GRM3	1	1	0.9086123622944592	0.9086123622944592	516
CR392039.4	1	1	0.9085038259076356	0.9085038259076356	517
AC005072.1	1	1	0.9084495577142238	0.9084495577142238	518
AC090192.2	2	1	0.9079190004637763	0.9079190004637763	519
ARMCX1	2	1	0.9076061041890584	0.9076061041890584	520
GRPEL2-AS1	1	1	0.9074727302328104	0.9074727302328104	521
STK38L	2	1	0.9074118415500256	0.9074118415500256	522
ITGB2-AS1	1	1	0.9073641938459868	0.9073641938459868	523
AL391421.1	2	1	0.9071664963199761	0.9071664963199761	524
KIAA0825	2	1	0.9070015416140986	0.9070015416140986	525
TP63	2	1	0.9069612043848241	0.9069612043848241	526
AC012020.1	1	1	0.9068215119118684	0.9068215119118684	527
PDLIM3	2	1	0.9067590992433378	0.9067590992433378	528
SH3RF2	2	1	0.9067420148380569	0.9067420148380569	529
ADGRB3	1	1	0.9064959027513976	0.9064959027513976	530
MALL	2	1	0.9064039138834887	0.9064039138834887	531
SYNPR	1	1	0.9063873663645736	0.9063873663645736	532
LINC01220	2	1	0.9062580924433722	0.9062580924433722	533
LINC00365	2	1	0.9061479086400244	0.9061479086400244	534
NAALADL2-AS2	1	1	0.9058989526238672	0.9058989526238672	535
AC012074.1	1	1	0.9057904162370436	0.9057904162370436	536
LDB3	1	1	0.9056818798502198	0.9056818798502198	537
AL451127.1	1	1	0.905627611656808	0.905627611656808	538
AC006148.1	1	1	0.905573343463396	0.905573343463396	539
PCAT6	2	1	0.9055621924201229	0.9055621924201229	540
ROCK2	2	1	0.9054935620951927	0.9054935620951927	541
MIR205HG	1	1	0.9051934661095132	0.9051934661095132	542
SATL1	1	1	0.9051391979161014	0.9051391979161014	543
ENO2	2	1	0.9050931180527946	0.9050931180527946	544
ZNF114	2	1	0.9049719806130334	0.9049719806130334	545
AC067956.1	1	1	0.904922125142454	0.904922125142454	546
AL512358.1	1	1	0.9048135887556304	0.9048135887556304	547
DNAJA4	2	1	0.9047880941787387	0.9047880941787387	548
ST3GAL6	2	1	0.9047273739575346	0.9047273739575346	549
SAGE1	1	1	0.9047050523688066	0.9047050523688066	550
CCDC110	2	1	0.9044564299433882	0.9044564299433882	551
AC046158.1	1	1	0.9043794432083356	0.9043794432083356	552
MIR3936HG	1	1	0.904270906821512	0.904270906821512	553
AC025171.1	1	1	0.9041081022412764	0.9041081022412764	554
AC073842.2	1	1	0.9039995658544528	0.9039995658544528	555
PLXNC1	2	1	0.9039225129249934	0.9039225129249934	556
AC007406.5	1	1	0.903891029467629	0.903891029467629	557
UBXN6	2	1	0.9038554990990626	0.9038554990990626	558
VTN	1	1	0.9038367612742172	0.9038367612742172	559
DACH1	2	1	0.9036963203504638	0.9036963203504638	560
AC092168.2	1	1	0.9036196885005698	0.9036196885005698	561
MAP3K14	2	1	0.9034536748931413	0.9034536748931413	562
SEMA3C	2	1	0.9034025893497419	0.9034025893497419	563
SLC44A3	2	1	0.9033585028962524	0.9033585028962524	564
HOXC8	2	1	0.9033392673082485	0.9033392673082485	565
UCA1	2	1	0.9032512652981739	0.9032512652981739	566
AL589935.1	1	1	0.9030770065664514	0.9030770065664514	567
AL031073.2	1	1	0.902914201986216	0.902914201986216	568
AC069185.1	2	1	0.9028988572987089	0.9028988572987089	569
TMEM38B	2	1	0.9027058176371132	0.9027058176371132	570
MINAR2	1	1	0.9026428610191568	0.9026428610191568	571
AC104461.1	1	1	0.9025885928257448	0.9025885928257448	572
RNF145	2	1	0.902544283923143	0.902544283923143	573
SYT3	1	1	0.902534324632333	0.902534324632333	574
AFF2	1	1	0.9024800564389212	0.9024800564389212	575
LINC02275	1	1	0.9023172518586856	0.9023172518586856	576
LINC02663	1	1	0.902208715471862	0.902208715471862	577
EPOR	2	1	0.9021546833253049	0.9021546833253049	578
LINC01441	1	1	0.9020459108916264	0.9020459108916264	579
SEMA7A	2	1	0.9019685614523023	0.9019685614523023	580
AJAP1	2	1	0.9019063798413521	0.9019063798413521	581
AC006525.1	1	1	0.9018288381179792	0.9018288381179792	582
HERPUD1	2	1	0.901725622514986	0.901725622514986	583
TMEM92	2	1	0.9016468883246707	0.9016468883246707	584
LINC02603	1	1	0.9013946925706844	0.9013946925706844	585
PPM1E	2	1	0.9013786740096466	0.9013786740096466	586
SOWAHC	2	1	0.9013681959880795	0.9013681959880795	587
ITGB8	2	1	0.9012730100251619	0.9012730100251619	588
AC099552.5	1	1	0.9011776197970368	0.9011776197970368	589
AL451127.2	1	1	0.9011233516036252	0.9011233516036252	590
AC024560.5	1	1	0.9010690834102132	0.9010690834102132	591
PCLO	2	1	0.9010298154895084	0.9010298154895084	592
C14orf28	2	1	0.900971397982987	0.900971397982987	593
STON1-GTF2A1L	1	1	0.9009605470233896	0.9009605470233896	594
SLFN5	2	1	0.9009350661276055	0.9009350661276055	595
ITGB2	2	1	0.9009161135445571	0.9009161135445571	596
LINC01889	1	1	0.9007434742497422	0.9007434742497422	597
SNHG26	1	1	0.9005806696695067	0.9005806696695067	598
AL157911.1	1	1	0.9005264014760949	0.9005264014760949	599
AC100791.2	1	1	0.900472133282683	0.900472133282683	600
FBXO32	2	1	0.8999007272228732	0.8999007272228732	601
SHFL	1	1	0.8997123785749173	0.8997123785749173	602
AC005746.2	1	1	0.8996038421880935	0.8996038421880935	603
DOCK8	2	1	0.8995732757770791	0.8995732757770791	604
LINC01918	1	1	0.899115428447387	0.899115428447387	605
AC007681.1	1	1	0.8990611602539751	0.8990611602539751	606
CTNNA2	1	1	0.898409941933033	0.898409941933033	607
AC055854.1	1	1	0.8983556737396212	0.8983556737396212	608
SPEGNB	1	1	0.8983014055462094	0.8983014055462094	609
GUCY2D	1	1	0.8982471373527975	0.8982471373527975	610
AF131215.4	1	1	0.8980300645791501	0.8980300645791501	611
GRIK2	1	1	0.8979757963857383	0.8979757963857383	612
SYBU	2	1	0.8979472022612045	0.8979472022612045	613
BX004987.1	2	1	0.897800360103528	0.897800360103528	614
PEG3	2	1	0.8974381118438621	0.8974381118438621	615
TLE5	1	1	0.8974331144516199	0.8974331144516199	616
SIRLNT	1	1	0.8973788462582081	0.8973788462582081	617
AC092598.1	1	1	0.8973245780647963	0.8973245780647963	618
ZC2HC1B	1	1	0.8971617734845607	0.8971617734845607	619
TNNI3K	1	1	0.8971075052911488	0.8971075052911488	620
APOC3	1	1	0.896727627937266	0.896727627937266	621
AC011317.1	1	1	0.8966733597438541	0.8966733597438541	622
AC087623.2	1	1	0.8966190915504423	0.8966190915504423	623
AL031595.3	1	1	0.8965648233570305	0.8965648233570305	624
MAGIX	2	1	0.8964411604133755	0.8964411604133755	625
PRSS8	2	1	0.8963979553763043	0.8963979553763043	626
AL160171.1	1	1	0.8962934823899712	0.8962934823899712	627
AC114812.2	1	1	0.8961306778097358	0.8961306778097358	628
AC006213.1	2	1	0.8960619042043465	0.8960619042043465	629
AL360181.1	1	1	0.896022141422912	0.896022141422912	630
ZNF229	2	1	0.8959781343932858	0.8959781343932858	631
ADGRL3	1	1	0.8957508004558529	0.8957508004558529	632
PWWP3A	1	1	0.8955337276822055	0.8955337276822055	633
MAPT	2	1	0.8954879559181282	0.8954879559181282	634
ZNF528-AS1	1	1	0.8954794594887936	0.8954794594887936	635
AL157931.1	1	1	0.8954251912953818	0.8954251912953818	636
AC012178.1	1	1	0.8949367775546753	0.8949367775546753	637
LINC01435	1	1	0.8948825093612633	0.8948825093612633	638
EIF4EBP1	2	1	0.8948330449282745	0.8948330449282745	639
LINC02672	1	1	0.8948282411678515	0.8948282411678515	640
LINC02652	1	1	0.8947197047810278	0.8947197047810278	641
ELDR	1	1	0.8945026320073804	0.8945026320073804	642
MPIG6B	1	1	0.8942312910403213	0.8942312910403213	643
CHST1	2	1	0.8942184451138535	0.8942184451138535	644
SCNN1G	2	1	0.894158813764999	0.894158813764999	645
CLIC6	1	1	0.8940472713808427	0.8940472713808427	646
NRXN3	2	1	0.8940270239361272	0.8940270239361272	647
TLX1NB	1	1	0.893959950073262	0.893959950073262	648
AL360007.1	1	1	0.8937971454930266	0.8937971454930266	649
ZNF441	2	1	0.8937607203721478	0.8937607203721478	650
DAB2	2	1	0.8937568070400501	0.8937568070400501	651
SYNGR3	2	1	0.8936521830697242	0.8936521830697242	652
LINC02620	1	1	0.893634340912791	0.893634340912791	653
FGF18	2	1	0.8935990445146819	0.8935990445146819	654
PLAAT4	1	1	0.8932001953654963	0.8932001953654963	655
SNX24	2	1	0.8928399064900021	0.8928399064900021	656
PAK5	1	1	0.8927117816247897	0.8927117816247897	657
AC037198.1	1	1	0.8926575134313779	0.8926575134313779	658
PUS7	2	1	0.8926249682784297	0.8926249682784297	659
PLPPR1	1	1	0.892603245237966	0.892603245237966	660
VWA2	2	1	0.8925594329938823	0.8925594329938823	661
LINC01339	1	1	0.8924947088511423	0.8924947088511423	662
AC006329.1	2	1	0.8921989541583284	0.8921989541583284	663
AP001267.3	2	1	0.8918244109727089	0.8918244109727089	664
AL024474.2	1	1	0.8917892223367884	0.8917892223367884	665
AC022463.1	1	1	0.8917349541433766	0.8917349541433766	666
LINC02579	1	1	0.8916264177565529	0.8916264177565529	667
ID3	2	1	0.8914961938402444	0.8914961938402444	668
AC091212.1	1	1	0.8914093449829055	0.8914093449829055	669
IL1RN	2	1	0.8913040740829155	0.8913040740829155	670
ADRA1B	1	1	0.8910837358224345	0.8910837358224345	671
NRIP1	2	1	0.8908703578354521	0.8908703578354521	672
ADAMTS9-AS1	1	1	0.8908666630487871	0.8908666630487871	673
TENM1	1	1	0.8908123948553752	0.8908123948553752	674
PLBD1-AS1	1	1	0.8907038584685516	0.8907038584685516	675
AC007365.1	2	1	0.8906569885632662	0.8906569885632662	676
AL360268.2	1	1	0.8906495902751397	0.8906495902751397	677
CCN1	1	1	0.8905953220817279	0.8905953220817279	678
AC103740.2	2	1	0.890549364893473	0.890549364893473	679
AL035420.1	1	1	0.8904325175014924	0.8904325175014924	680
Z69733.1	1	1	0.8903782493080805	0.8903782493080805	681
AC009230.1	1	1	0.8902697129212569	0.8902697129212569	682
DNAH17-AS1	1	1	0.890215444727845	0.890215444727845	683
AL512283.2	1	1	0.8899983719541976	0.8899983719541976	684
C6orf58	1	1	0.8899441037607858	0.8899441037607858	685
ACOT2	2	1	0.8898462558178827	0.8898462558178827	686
AC025183.1	2	1	0.8898357906501944	0.8898357906501944	687
AC023283.1	1	1	0.8898355673739621	0.8898355673739621	688
SOX11	2	1	0.8895520925394802	0.8895520925394802	689
GPR137B	2	1	0.8894986573684625	0.8894986573684625	690
ABCC8	2	1	0.8893140303024829	0.8893140303024829	691
ZC3HAV1L	2	1	0.8891956784602406	0.8891956784602406	692
MIR1915HG	1	1	0.8891300808596082	0.8891300808596082	693
AC092100.1	1	1	0.8890215444727845	0.8890215444727845	694
CT45A10	1	1	0.8889672762793727	0.8889672762793727	695
AL158832.2	1	1	0.8888587398925489	0.8888587398925489	696
FGFR1OP	2	1	0.8888475475510698	0.8888475475510698	697
MAB21L4	1	1	0.8886959353123135	0.8886959353123135	698
AC007240.3	1	1	0.8885873989254898	0.8885873989254898	699
KRT81	2	1	0.8885233172493403	0.8885233172493403	700
TSHR	1	1	0.8883160579584306	0.8883160579584306	701
GPX4	2	1	0.8882231706844074	0.8882231706844074	702
PLEK2	2	1	0.8880840663122118	0.8880840663122118	703
BRINP2	2	1	0.8879934073346074	0.8879934073346074	704
SEPTIN5	1	1	0.8879361806045477	0.8879361806045477	705
PAX8-AS1	1	1	0.8878819124111358	0.8878819124111358	706
PRICKLE2	2	1	0.8877652872540869	0.8877652872540869	707
HOGA1	1	1	0.8877191078309004	0.8877191078309004	708
DTX3L	2	1	0.8876718627343361	0.8876718627343361	709
GABRD	1	1	0.8876648396374884	0.8876648396374884	710
TRPV4	2	1	0.8875109107086614	0.8875109107086614	711
AC025183.2	1	1	0.8873934986704293	0.8873934986704293	712
ASPH	2	1	0.8873577818745846	0.8873577818745846	713
LINC01182	1	1	0.8871764258967819	0.8871764258967819	714
AC015813.1	2	1	0.8871211502312647	0.8871211502312647	715
GRIK3	2	1	0.887084366692446	0.887084366692446	716
AL034348.1	1	1	0.8870678895099582	0.8870678895099582	717
AC061992.2	1	1	0.8870136213165464	0.8870136213165464	718
WNT5A-AS1	2	1	0.8869764956084492	0.8869764956084492	719
AC018695.2	1	1	0.8869050849297226	0.8869050849297226	720
MAP4K3-DT	1	1	0.8868508167363108	0.8868508167363108	721
CLDN1	2	1	0.8868426887407943	0.8868426887407943	722
PDE11A	2	1	0.8867999575276373	0.8867999575276373	723
LSMEM2	2	1	0.8866351454736076	0.8866351454736076	724
KHDRBS3	2	1	0.8864376424577957	0.8864376424577957	725
TLR2	2	1	0.8863712214723487	0.8863712214723487	726
PGM1	2	1	0.8862624238452506	0.8862624238452506	727
COL23A1	1	1	0.8862538666087806	0.8862538666087806	728
MSLN	1	1	0.886091062028545	0.886091062028545	729
VEGFB	2	1	0.886072239645816	0.886072239645816	730
PRIMA1	2	1	0.8859066494383507	0.8859066494383507	731
AL359546.1	1	1	0.8858739892548977	0.8858739892548977	732
AC018558.2	1	1	0.8857111846746621	0.8857111846746621	733
DNALI1	2	1	0.8856505149079903	0.8856505149079903	734
TFAP2A-AS2	1	1	0.8856026482878385	0.8856026482878385	735
TBATA	1	1	0.8854941119010148	0.8854941119010148	736
STIM2-AS1	1	1	0.8853855755141912	0.8853855755141912	737
U73166.1	2	1	0.8851909455227994	0.8851909455227994	738
FUT8	2	1	0.8849615517769747	0.8849615517769747	739
ABCC11	2	1	0.8849120835654627	0.8849120835654627	740
ACTG2	2	1	0.8847480615263124	0.8847480615263124	741
GRAMD1B	1	1	0.884734357193249	0.884734357193249	742
LINC01841	1	1	0.8843002116459543	0.8843002116459543	743
NUP42	1	1	0.8839746024854833	0.8839746024854833	744
LINC01121	1	1	0.8839203342920714	0.8839203342920714	745
CHRND	1	1	0.8838660660986596	0.8838660660986596	746
BMPER	2	1	0.883805736257268	0.883805736257268	747
MMP19	2	1	0.8837904448526082	0.8837904448526082	748
AMPH	2	1	0.883722626866959	0.883722626866959	749
AC004884.2	1	1	0.8836489933250122	0.8836489933250122	750
NOL10	2	1	0.8835298594211926	0.8835298594211926	751
LINC01836	2	1	0.8834766587720817	0.8834766587720817	752
ENTPD3	2	1	0.8832002457298378	0.8832002457298378	753
SAMD9	2	1	0.8830932584296727	0.8830932584296727	754
AL160408.3	2	1	0.8829502518649435	0.8829502518649435	755
ANKRD2	1	1	0.8829435068106583	0.8829435068106583	756
SPANXA2-OT1	1	1	0.8827807022304227	0.8827807022304227	757
GRIK4	1	1	0.8826721658435991	0.8826721658435991	758
SPDYE2	1	1	0.8826178976501873	0.8826178976501873	759
SEPTIN6	1	1	0.8822922884897162	0.8822922884897162	760
HMGN5	2	1	0.8821909489207151	0.8821909489207151	761
NUDT11	2	1	0.8821536988203127	0.8821536988203127	762
CLRN1-AS1	1	1	0.8820752157160688	0.8820752157160688	763
BMP6	2	1	0.88205311589495	0.88205311589495	764
GNG4	2	1	0.8820377141839457	0.8820377141839457	765
ARLNC1	1	1	0.882020947522657	0.882020947522657	766
SPRY2	2	1	0.8820004034704549	0.8820004034704549	767
AL157895.1	1	1	0.8819124111358333	0.8819124111358333	768
PPP4R4	2	1	0.8817479380183489	0.8817479380183489	769
CD47	2	1	0.8817230340466498	0.8817230340466498	770
LINC02228	1	1	0.881641070168774	0.881641070168774	771
TGIF2	2	1	0.8812144214938109	0.8812144214938109	772
LINC02732	1	1	0.8811526564280675	0.8811526564280675	773
AL359682.1	1	1	0.8810441200412438	0.8810441200412438	774
MTMR8	1	1	0.8809355836544202	0.8809355836544202	775
ACOX2	2	1	0.8809205490945454	0.8809205490945454	776
AL022332.1	1	1	0.8808813154610083	0.8808813154610083	777
AC090164.5	1	1	0.8808270472675964	0.8808270472675964	778
AC089983.2	1	1	0.8807185108807728	0.8807185108807728	779
GPX3	2	1	0.8805613353469537	0.8805613353469537	780
TENM2	2	1	0.8805493806434992	0.8805493806434992	781
AC004034.1	1	1	0.8805014381071254	0.8805014381071254	782
AC004253.1	1	1	0.8804471699137135	0.8804471699137135	783
AC004221.1	1	1	0.8801758289466544	0.8801758289466544	784
LINC00994	1	1	0.8801215607532425	0.8801215607532425	785
INSL6	1	1	0.879958756173007	0.879958756173007	786
SNTG2-AS1	1	1	0.8797959515927715	0.8797959515927715	787
LINC01227	1	1	0.8795788788191241	0.8795788788191241	788
AC011466.1	1	1	0.8795246106257123	0.8795246106257123	789
CYP4F22	2	1	0.8794500102080114	0.8794500102080114	790
RHEBL1	2	1	0.8794054584472222	0.8794054584472222	791
ITPRID1	1	1	0.879307537852065	0.879307537852065	792
EBF1	2	1	0.8792925315771881	0.8792925315771881	793
AC016705.2	2	1	0.8792788664683278	0.8792788664683278	794
LYPD6	2	1	0.8792742834236567	0.8792742834236567	795
AC073578.2	1	1	0.879253269658653	0.879253269658653	796
AC096647.1	1	1	0.8791990014652412	0.8791990014652412	797
HPGD	2	1	0.8790352467233862	0.8790352467233862	798
MYB	2	1	0.8789315574241388	0.8789315574241388	799
THSD8	1	1	0.878927660498182	0.878927660498182	800
DHCR24-DT	1	1	0.8787648559179465	0.8787648559179465	801
GPR37	2	1	0.8784193074378914	0.8784193074378914	802
LINC02762	1	1	0.8783307103706518	0.8783307103706518	803
CHRM3-AS2	1	1	0.8779508330167689	0.8779508330167689	804
NABP1	2	1	0.8775567607396437	0.8775567607396437	805
LINC01587	1	1	0.8773538828892387	0.8773538828892387	806
DBNDD2	2	1	0.8773084371242452	0.8773084371242452	807
UGT1A6	1	1	0.8772453465024149	0.8772453465024149	808
AC005537.1	1	1	0.8771910783090031	0.8771910783090031	809
TGFB1	2	1	0.8769611562475161	0.8769611562475161	810
LINC01524	1	1	0.8768112009551202	0.8768112009551202	811
TMEM37	2	1	0.8767063055635445	0.8767063055635445	812
EGLN3	2	1	0.8766494374617962	0.8766494374617962	813
TPTE	1	1	0.8766483963748847	0.8766483963748847	814
THEG	1	1	0.8764313236012373	0.8764313236012373	815
PDE3B	2	1	0.8763319836839792	0.8763319836839792	816
TRGJP	1	1	0.8763227872144136	0.8763227872144136	817
CSTA	2	1	0.8763153946917481	0.8763153946917481	818
SERPINA9	1	1	0.8762685190210018	0.8762685190210018	819
ZNF568	2	1	0.8762254337779933	0.8762254337779933	820
AL122035.1	1	1	0.87621425082759	0.87621425082759	821
ST3GAL3	2	1	0.8761846649737637	0.8761846649737637	822
AC003086.1	1	1	0.8760514462473544	0.8760514462473544	823
LINC02506	1	1	0.8758343734737071	0.8758343734737071	824
AC021660.4	1	1	0.8757258370868833	0.8757258370868833	825
APOA5	1	1	0.8754544961198242	0.8754544961198242	826
AL096677.1	1	1	0.8754002279264124	0.8754002279264124	827
RAB11FIP1	2	1	0.8751619231853658	0.8751619231853658	828
LINC02835	1	1	0.8751288869593531	0.8751288869593531	829
C2orf72	2	1	0.8749889878050203	0.8749889878050203	830
AC104304.3	1	1	0.8748032777988821	0.8748032777988821	831
LINC01535	2	1	0.87477062472496	0.87477062472496	832
