gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
PLEKHF1	4	2	0.8616988813357613	0.8654514484156474	469
HNF4G	4	2	0.8613265912878557	0.7794538923828499	470
WIPI1	4	2	0.8612204473692664	0.8028766620844776	471
NKAIN1	4	2	0.8611253802003789	0.7745579208126034	472
TMEM45B	4	2	0.8609815374159281	0.7794150301500813	473
ETS2	4	2	0.8608555787285472	0.8423029167798594	474
SASH1	4	2	0.8606426896024338	0.7951707024901544	475
ASGR1	3	2	0.8606122448979592	0.6441682492330216	476
CXADR	4	2	0.86028800942563	0.7773362876022407	477
ANXA9	4	2	0.8602657940299867	0.726985913399312	478
GATA3	4	2	0.8602218115781582	0.7581748652596767	479
KLF3	4	2	0.8598634526639684	0.721205069391329	480
PLEKHO2	4	2	0.8598336236866266	0.7285671943993474	481
CXCR4	4	2	0.8591839097390734	0.776411739787445	482
RMI2	4	2	0.8587466047536096	0.7576967278182255	483
PKIB	4	2	0.8584338688943562	0.8170307768459177	484
HAPLN3	3	2	0.8580272108843537	0.8240243742632583	485
S100A10	4	2	0.8578331836343371	0.8033001109641161	486
DCLK1	4	2	0.8574026806975011	0.7804578445366255	487
GSTM3	4	2	0.857108137936013	0.827249028032107	488
GLA	4	2	0.8568697851624991	0.8203369415887524	489
F2RL1	4	2	0.8568519986247928	0.7898892068192154	490
NXPH4	4	2	0.8568175500749386	0.8200771173417958	491
COL4A5	4	2	0.8568103285126023	0.8511386090015389	492
STON1	4	2	0.8568047409865174	0.7175820839665497	493
TFF3	4	2	0.856590634951882	0.8545077686705103	494
ZNF385A	4	2	0.8565528255590261	0.6747383165409252	495
MT2A	4	2	0.8564150486807846	0.6889911488616312	496
SAT2	4	2	0.8561600047844611	0.7126692512483928	497
OLMALINC	3	2	0.8560097846632816	0.851031084220995	498
ADK	4	2	0.855926991525688	0.6913966737613869	499
SYCE2	4	2	0.8558470309290462	0.8297993019361933	500
REEP2	4	2	0.8557673104659811	0.7395747596055056	501
ADRA2C	4	2	0.8557340468884391	0.7262743904769468	502
LOX	4	2	0.8551799223928027	0.7190897217811645	503
CHD5	4	2	0.855124639642583	0.7526439279203112	504
RNF144A	4	2	0.8550614226640213	0.6924243000641188	505
ZNRF2	4	2	0.8550004273604479	0.778927778898493	506
COCH	4	2	0.8549852037475603	0.8068708327409728	507
GPR39	4	2	0.8546868212044572	0.8049465697980269	508
ATG16L1	4	2	0.8545369123850185	0.8500813235821332	509
NCK2	4	2	0.8544008728190422	0.7845750643858113	510
DHRS3	4	2	0.8542187130323577	0.6986604030879308	511
PRLR	4	2	0.8540670983756828	0.8067533397305225	512
GNG4	4	2	0.8537159063812133	0.8050887095984104	513
TLE1	4	2	0.8536635616872188	0.6584554057577907	514
FAM171B	4	2	0.8532196894604154	0.8134256652991658	515
HECTD1	4	2	0.8525526467096338	0.8023810582484452	516
QSOX1	4	2	0.8520712655822626	0.7831422870636383	517
ALDH4A1	4	2	0.852003683334204	0.716949847944651	518
HCG11	4	2	0.8512819325869779	0.7750658804692748	519
ASS1	4	2	0.8512818366897622	0.7239661462019522	520
TGFB2	4	2	0.8511002670553868	0.6771323518478827	521
DUSP10	4	2	0.8509647856386147	0.8184047455362522	522
TGFB1	4	2	0.8506629816892574	0.6867068381248119	523
B4GALNT3	4	2	0.8504538950786138	0.7716360398298516	524
RSU1	4	2	0.8499544052311121	0.8397891024121057	525
CDC25B	4	2	0.8499406773884185	0.6957515898233091	526
USP31	4	2	0.8497733514665271	0.7623682340719047	527
LINC01508	3	2	0.8497278911564625	0.8499111334803638	528
DSCAM-AS1	4	2	0.8497092506263244	0.8098977365033888	529
HENMT1	4	2	0.8494586285599854	0.7689485397769658	530
SPRED1	4	2	0.8494041109593617	0.7642112597765368	531
ADD3	4	2	0.8493588433483175	0.7233788623964712	532
GABPB2	4	2	0.8483392899136102	0.7474643338654193	533
RBP5	4	2	0.8483036991874516	0.6935051996293922	534
SPTBN2	4	2	0.8482222624931508	0.8479575713088314	535
BOC	4	2	0.8481276458547605	0.7066380057195897	536
BCAS1	4	2	0.847963328618321	0.7569291592331521	537
RBPMS	4	2	0.8479087645135093	0.7500573976818194	538
FAM214B	4	2	0.8472794250010057	0.8083247216527073	539
SLC39A8	4	2	0.84559011654089	0.6638192388707558	540
FBXO44	4	2	0.8452887531807037	0.7405999976382907	541
CGN	4	2	0.8451535875148226	0.7171296013894889	542
GRB10	4	2	0.8451529996846174	0.8032893257235599	543
GALNT12	4	2	0.8449342401109541	0.8141957354341104	544
SH3YL1	4	2	0.8448944338224278	0.8382286738548378	545
HSD11B2	4	2	0.8447306580959838	0.7628782273573628	546
MB21D2	4	2	0.8445626980373742	0.8465275936131279	547
MIDN	4	2	0.8444309998379338	0.7683323289857502	548
CCNJL	4	2	0.8443990905028113	0.8078441534774454	549
BDH1	4	2	0.8442309982812294	0.8513365332803572	550
ZNF229	4	2	0.8439503092077494	0.8056552101891795	551
TXNDC5	4	2	0.8438963178477012	0.8539655002903435	552
LDOC1	4	2	0.8436581559827981	0.7796590408811864	553
VASP	4	2	0.8435498984963281	0.8011089190646765	554
ITGA3	4	2	0.8435449386787872	0.7697522588775784	555
PLEKHH2	4	2	0.8432610186508167	0.8337219914077674	556
NPAS2	4	2	0.8431974757206454	0.7798084839912753	557
ZNF114	4	2	0.8430469087445942	0.6951590095160536	558
SYNE4	4	2	0.8427562874366386	0.8268903779105178	559
SLC12A5	4	2	0.8423044249989571	0.7563503750804395	560
HUNK	4	2	0.8422317241636657	0.7593646628244921	561
SERPINE2	4	2	0.842180500236749	0.8613380896351439	562
HEY1	4	2	0.8421445911077072	0.7506484605965336	563
HSD17B11	4	2	0.842031706185464	0.8330307560950068	564
P2RX4	4	2	0.8417405395129403	0.8437063694360095	565
CCM2L	3	2	0.8412655342703641	0.7492807856374161	566
HYI	4	2	0.8407764744190598	0.8127805196849528	567
TRAF5	4	2	0.840522143141363	0.8488966514836814	568
NEU1	4	2	0.8404555250150838	0.748030789965056	569
UBE2E2	4	2	0.8402092337566291	0.8394501000110586	570
CDH3	4	2	0.8399024501535568	0.8575038283396978	571
NXNL2	4	2	0.8398331970570372	0.8160437117418962	572
IL18	4	2	0.8397827420505284	0.8041282727861023	573
OAF	4	2	0.8395041437641969	0.834682889827936	574
MTHFD2L	4	2	0.8389368747016986	0.6820466624122794	575
EFEMP1	4	2	0.8387801355299912	0.7834568530179389	576
PLXDC2	4	2	0.8378130767149211	0.724738358906855	577
GPRC5C	4	2	0.8372804639302945	0.8078931199576642	578
ETNK2	4	2	0.836714942008826	0.802958886092475	579
BST2	4	2	0.8366156703982628	0.752845833692217	580
NTN4	4	2	0.836472494793006	0.7852977705343523	581
GALNT2	4	2	0.8363440754822578	0.8642271581418022	582
KIF13B	4	2	0.8362471789798163	0.7615098238561502	583
NPEPL1	4	2	0.8362202250159914	0.737155931829832	584
JMJD1C-AS1	4	2	0.8361142354783864	0.8160187104170138	585
LHX1	4	2	0.8360274436903226	0.8264530506547771	586
SAT1	4	2	0.836017776511276	0.7421832152637845	587
UGT8	4	2	0.8359276936377753	0.6837566182581113	588
PHLDA1	4	2	0.8358570713131097	0.7881770253113459	589
PPARA	4	2	0.8345274138106362	0.7470899556414194	590
TAF3	4	2	0.8344217179117663	0.7616951273634984	591
HMGA2	4	2	0.8343120601981637	0.7818170330356823	592
P2RY6	4	2	0.8341843617844454	0.7751559746170522	593
HTRA1	4	2	0.8341825382673826	0.6752591234434386	594
ABCC11	4	2	0.8341269021786408	0.6515007317094044	595
EML5	4	2	0.8336824899861063	0.8366173877723009	596
EDA2R	4	2	0.8334645056053831	0.7179066947821444	597
HEIH	3	2	0.8332881098388234	0.7539260494354355	598
TNIK	4	2	0.8332759703450561	0.7537739791255818	599
IBSP	3	2	0.833265306122449	0.6725471694418038	600
TSPAN8	4	2	0.832954352675523	0.7214842481686294	601
SEMA4G	4	2	0.8325184402683568	0.7749317128983371	602
RAI14	4	2	0.8325060884976798	0.7769703139086425	603
MAP3K14	4	2	0.8325055680273954	0.737084021905173	604
FOLR1	4	2	0.8324599648984533	0.7915747219277014	605
RHOBTB3	4	2	0.8317465004565563	0.7124104563045117	606
P2RX5	4	2	0.8313824168608842	0.7145102228428541	607
KHDRBS3	4	2	0.8311677117254224	0.8323184792901135	608
PRTFDC1	4	2	0.8310944814529347	0.728219589988474	609
GABRD	3	2	0.8304081632653061	0.732988988440264	610
PTTG1IP	4	2	0.8301781915586691	0.7315371482083992	611
UPK2	4	2	0.8299927144027417	0.6940617153834816	612
C2orf72	4	2	0.8298686582383425	0.6575674565592751	613
CUX1	4	2	0.8297314112056067	0.7838881906693287	614
HIC2	4	2	0.8295110807378435	0.6583510804446238	615
NOS1AP	4	2	0.8294701560808635	0.7743982357686239	616
GNAI2	4	2	0.8290435874879954	0.7661087236150992	617
TRGC1	3	2	0.8287755102040817	0.824449466037042	618
SERPINF1	4	2	0.8286292795731196	0.8008974351394316	619
S100P	4	2	0.8283373698478891	0.7139804610112742	620
CUL1	4	2	0.828067948946551	0.83475158650118	621
SMOC2	4	2	0.8279750513621469	0.7803801116872553	622
YBX2	4	2	0.8278940805062786	0.7197142899262099	623
GSE1	4	2	0.827791718304514	0.700785700830833	624
SLC25A27	3	2	0.8277676883732997	0.8553320276316482	625
VPS54	4	2	0.8276148641042353	0.7480767567400228	626
LMO2	4	2	0.8275207410406387	0.7788976395651837	627
ZNF98	4	2	0.82722820694936	0.7529754296989835	628
LDHB	4	2	0.8268941825275383	0.7153139505314751	629
ZNHIT6	4	2	0.8265632591066474	0.7637284349016074	630
HOXC8	4	2	0.8265217055301861	0.6556377334028262	631
PMEPA1	4	2	0.8262682797443502	0.7482807021978936	632
SHC1	4	2	0.8262535608815003	0.7230450739135821	633
EHD3	4	2	0.8262141880684547	0.679976730746819	634
WWTR1	4	2	0.8258024191850744	0.8124144375144622	635
CCDC68	4	2	0.8245118410893708	0.7110899345884073	636
SMIM14	4	2	0.8243844521982842	0.8282971364880292	637
GPR68	4	2	0.8241590777767681	0.738756294656854	638
RTN4RL1	4	2	0.8241500594900871	0.8211021593050999	639
RASA3	4	2	0.8236975165439799	0.7189776838315971	640
GIPR	4	2	0.8234721564973766	0.7881626023811907	641
SEMA3F	4	2	0.8232594590530147	0.8274969510305792	642
GABARAPL1	4	2	0.8231524213206789	0.7246265559578862	643
PCBD2	4	2	0.822985621882117	0.726064573629232	644
CASP8	4	2	0.8229348478958523	0.7313371718057191	645
C6orf99	4	2	0.8228869109916719	0.8112259540515696	646
GSTO2	4	2	0.8227587840159057	0.7650503580278756	647
UCA1	4	2	0.8226078900232797	0.8370357581165677	648
TBC1D2B	4	2	0.8220058246359121	0.7418955803130992	649
PCDHB16	4	2	0.8219722888884212	0.71524820514379	650
SLC27A4	4	2	0.8216769885115692	0.7853885618856677	651
DUSP9	4	2	0.8214740418238382	0.7214000636509248	652
MIR497HG	4	2	0.8214514467103669	0.6531784397914744	653
NAV2	4	2	0.8213192952028125	0.7447289842987226	654
C3	4	2	0.8213173842999492	0.8005603878277643	655
ACSL1	4	2	0.8213035423101785	0.7872123749175934	656
SCUBE3	4	2	0.8212824427380494	0.7431856025624419	657
SYTL2	4	2	0.821130059447668	0.8229825976532982	658
SEMA4B	4	2	0.8209257327851744	0.6773469958643975	659
LINC00235	4	2	0.8205398466187197	0.8247019060661028	660
CKAP4	4	2	0.8202464819443074	0.845602366114489	661
GLRB	4	2	0.8202363870692683	0.6901554163632742	662
ITM2C	4	2	0.8201778975675389	0.8241373519558681	663
PLEKHS1	4	2	0.8198903204188598	0.6923287120512779	664
ZC2HC1C	4	2	0.8197113042861905	0.6671460161030108	665
SLITRK6	4	2	0.8197032404007153	0.7787821104969962	666
CPNE4	4	2	0.8196877180137092	0.7393995008489388	667
ABHD2	4	2	0.8194052932688587	0.7075267029266081	668
COL1A1	4	2	0.8193935787806195	0.7528595010587242	669
NUAK1	4	2	0.8193930065649747	0.7479355018826714	670
LAMC1	4	2	0.819103135040308	0.7771918150048343	671
UTRN	4	2	0.8190392290247344	0.8249526138490131	672
RERG	4	2	0.8188563859627094	0.7971651652023346	673
ARHGDIG	4	2	0.8188136839554768	0.7692497824759924	674
RAB4A	4	2	0.8184530460562377	0.7288644082984221	675
TSPYL5	4	2	0.8183947471728027	0.7903134226746109	676
ARPIN	4	2	0.8183460358675272	0.75797860284146	677
MEX3A	4	2	0.8182164536732368	0.7548477130925898	678
CLIC3	4	2	0.8179958498942588	0.6946451421750753	679
PERP	4	2	0.8178544466229516	0.739389634669917	680
CNN2	4	2	0.8177575090382384	0.7747231955308749	681
CD163L1	4	2	0.8176220315782812	0.7620607887360649	682
TPK1	4	2	0.8173923856187073	0.7583138582759178	683
PLEKHA2	4	2	0.8170513213253872	0.7823875927178328	684
FAM102B	4	2	0.8168455680704512	0.7401966743016424	685
IRF2BP2	4	2	0.8166109988712137	0.7093204635360388	686
EDN2	4	2	0.8165401571710249	0.6823773839507434	687
PDK1	4	2	0.8162893037330445	0.7403421840280717	688
FAM20C	4	2	0.8161214632919972	0.7268378301429624	689
SCN1B	4	2	0.8159398904293195	0.7852868379294116	690
SULF2	4	2	0.8157336819235217	0.7193694560547199	691
HIGD1A	4	2	0.8156811828303391	0.6842077256822413	692
SLC25A42	4	2	0.8155860761844218	0.6444981612606044	693
DNAJA4	4	2	0.8154778706048571	0.8337895094290809	694
SH3BP4	4	2	0.8152530654602748	0.7626151400146755	695
S100A16	4	2	0.8151174113891257	0.6990277692104105	696
IRX5	4	2	0.8151038625417604	0.836909610903215	697
THOC2	4	2	0.8147597707623494	0.6637994286955617	698
COPG2	4	2	0.8147427724549416	0.8185933077255325	699
RAB37	4	2	0.8142608648222828	0.7768336728147238	700
CCDC160	4	2	0.8141404419890339	0.7094944096645316	701
SMARCD3	4	2	0.8139994748130897	0.6640369918669035	702
NPR2	4	2	0.8137654910735561	0.7922319991143943	703
FZD8	4	2	0.8135835429303865	0.7838073404175171	704
PKN3	4	2	0.813051538913627	0.7549640001807676	705
TRAPPC6B	4	2	0.8129087669806863	0.7108418460686399	706
MESP1	4	2	0.8128649822258021	0.7048596779692603	707
DOCK5	4	2	0.8126274407304572	0.806485282631081	708
ZNF827	4	2	0.812624221365557	0.7678307127123751	709
HNMT	4	2	0.8124633196662674	0.7435286446647223	710
FTCDNL1	4	2	0.8124490755763965	0.720909425921562	711
HSH2D	4	2	0.8123147302914333	0.766278531625705	712
NIPAL2	4	2	0.8121584847185999	0.7999328029314954	713
DHRS2	4	2	0.812145639078292	0.7804085646225469	714
ISOC1	4	2	0.812113732339235	0.7040072620154468	715
PNRC1	4	2	0.8118331179256211	0.7891055111095159	716
COX15	4	2	0.811706699611521	0.7893605348260896	717
PYGO1	4	2	0.811615928013843	0.7725482520384507	718
FOSL1	4	2	0.8110436469183097	0.7978330574668604	719
ALS2CL	4	2	0.8109352373691036	0.6575511696564045	720
TRIB1	4	2	0.8108074738008298	0.6828473237854747	721
KCNIP3	4	2	0.8105849871174147	0.6890458630912328	722
LINC00160	3	2	0.8103850858011193	0.8678494894489894	723
MAPK12	4	2	0.8102271345397116	0.7861467196080877	724
ACKR3	4	2	0.810124253124208	0.7752963178063359	725
ALDH3A2	4	2	0.8097701904224264	0.7567835996299574	726
YBEY	4	2	0.8096626548812395	0.7393760746895548	727
LRG1	4	2	0.8094691754196259	0.7148569652515608	728
FAM25A	4	2	0.8094231494084583	0.79090107823537	729
ZNF823	4	2	0.8092841268438864	0.6679768225507533	730
LMCD1	4	2	0.808979548441686	0.7944535074997124	731
KREMEN2	4	2	0.8088803017593383	0.7961548367205427	732
CDV3	4	2	0.8087068812438418	0.6784108665945974	733
PLK2	4	2	0.8078865824291404	0.6736201687713831	734
STOM	4	2	0.8078195427517074	0.7748824259017442	735
TBC1D8	4	2	0.8075884550695711	0.8364318657017906	736
MREG	4	2	0.8074908038413584	0.6435759134925407	737
NEK1	4	2	0.8074710763450113	0.7178927857863406	738
HMGCS1	4	2	0.8072596223598247	0.7043205934888072	739
HCAR1	4	2	0.8070867364406287	0.8028853262990773	740
LAMC2	4	2	0.8070806150561481	0.8014440738242998	741
PALLD	4	2	0.8068465455573539	0.7947940317022412	742
CD63	4	2	0.8067857668926365	0.7264856747719695	743
ZNF275	4	2	0.8067179940431752	0.7175876376979781	744
GCOM1	4	2	0.8061996999374993	0.6634017056184908	745
TPD52L1	4	2	0.8061862659929918	0.6875224290468533	746
PODXL	4	2	0.8060635439936001	0.7993636259807606	747
PPM1E	4	2	0.8058802024092863	0.7993113869885988	748
KRT18	4	2	0.8058752271594348	0.7952267665580333	749
ANXA6	4	2	0.8058475335676307	0.807847485465165	750
ZNF704	4	2	0.8057734338183994	0.7478744923408724	751
TMEM30A	4	2	0.805617182565217	0.748945612661819	752
ABCA12	4	2	0.8054759551868131	0.6910070599937957	753
FBP1	4	2	0.8054650880024454	0.7602082839153353	754
COQ7	4	2	0.8054494789920554	0.6915944721631802	755
SDC3	4	2	0.8053302884077602	0.7165062292014127	756
SLC4A11	4	2	0.8048331068466894	0.8195633894702326	757
ID2	4	2	0.8046418771305114	0.7827636809981218	758
HMBS	4	2	0.8046024438282312	0.7344745504025978	759
MPC1	4	2	0.8044808795984484	0.7306936931216049	760
KLF13	4	2	0.8043746642847729	0.7333093072280054	761
TNFRSF1A	4	2	0.8041873338036577	0.8038623843663508	762
LARP4B	4	2	0.8041871204800376	0.7835216757009977	763
HPDL	4	2	0.8037699074699446	0.7995830842431557	764
VILL	4	2	0.8035743862952893	0.6567054093151286	765
PDE4D	4	2	0.8035440179502232	0.7289213727060134	766
VWDE	4	2	0.8031984099517886	0.7777370305786215	767
BTG1	4	2	0.8031662371357616	0.7460315574387509	768
ARTN	4	2	0.8031661678348965	0.6993107064502209	769
CAPN8	4	2	0.8028529901160977	0.7970659044484311	770
DENND2C	4	2	0.8027690835954585	0.7707225184727144	771
FOXD1	4	2	0.8027107107621967	0.7616855910897464	772
TFEB	4	2	0.8025806353277427	0.7103445357060852	773
MIR99AHG	4	2	0.80242756114343	0.770009632571218	774
LYSMD4	4	2	0.8023308963538458	0.6834561165661421	775
GGT6	4	2	0.80222384322607	0.7915229155144355	776
CEACAM6	4	2	0.8022041024720868	0.7241907989688087	777
SLCO4C1	3	2	0.8019210940467791	0.7200971639197512	778
SYNGR3	4	2	0.8018394388742636	0.6550127097572594	779
SDR16C5	4	2	0.8016954284030058	0.8020381509644922	780
PPP1R1A	4	2	0.8016837926096715	0.7258531346641992	781
OVOL2	4	2	0.8015356508643433	0.7192438171038116	782
L2HGDH	4	2	0.8009254779285525	0.6654249431014765	783
PGM1	4	2	0.8006947619294504	0.8117447146974426	784
TCTN1	4	2	0.8006254335456437	0.8010930770095182	785
CXXC4	4	2	0.8005245630871379	0.7645210809456173	786
TTBK2	4	2	0.800456227533614	0.7725162435802589	787
NUDT16	4	2	0.8004556229440924	0.7316678132167862	788
RGS16	4	2	0.7998281784087162	0.641792761604623	789
AKR1C2	4	2	0.7995581779400862	0.705658468267931	790
CFL2	4	2	0.7994410342965108	0.7835665793805804	791
CECR2	4	2	0.7993902263190835	0.77523515246964	792
WWC3	4	2	0.7992760289919552	0.761856446486132	793
STRBP	4	2	0.7990589354627197	0.8161627307604876	794
MUC1	4	2	0.798807758906303	0.7597877502388084	795
CAPN2	4	2	0.7985281683934419	0.8008781690796689	796
TRAK1	4	2	0.7982951898759932	0.661160023394344	797
TAOK3	4	2	0.7982866111123297	0.6622557131680371	798
SLC4A3	4	2	0.7981938601507832	0.7337034377068541	799
SH2D4A	4	2	0.7976387134904974	0.7654161802342899	800
FXYD3	4	2	0.7975423350991975	0.7382201975484114	801
DTX4	4	2	0.7970725866724103	0.680808095532849	802
ABHD4	4	2	0.7969558560518681	0.7992685093961516	803
MFHAS1	4	2	0.7966600406887487	0.7536077388331412	804
H19	3	2	0.7966570792858305	0.689681892083378	805
TRMT2A	4	2	0.7960719413105761	0.8157210221415065	806
NT5DC2	4	2	0.796015268041742	0.7028656439721764	807
SOCS1	4	2	0.7959388220996435	0.7127327567350068	808
ABRACL	4	2	0.7958058291423152	0.7170273644981998	809
SH3BP5	4	2	0.7957294624294571	0.6510232104620295	810
ABCB9	4	2	0.7956924344600813	0.7001638643876392	811
IRF6	4	2	0.795632576665817	0.6721718252161882	812
TBC1D4	4	2	0.7955870308306152	0.6803462898469822	813
ACAD11	4	2	0.7953978484207034	0.6402863032073192	814
MTMR7	4	2	0.7932992928961604	0.7000301479870701	815
FLNB	4	2	0.7932165288594935	0.8118333024824758	816
SARDH	3	2	0.7931839149074728	0.6697405216615794	817
MAGED1	4	2	0.7931431697855502	0.678611559671511	818
CD44	4	2	0.7930616379934895	0.7825992472547249	819
GMPR	4	2	0.792914684942167	0.7495921287436953	820
MYRFL	4	2	0.7928494419420777	0.699705885159513	821
SPNS2	4	2	0.7926388961184951	0.7548103579196149	822
PLA2G4F	4	2	0.7926111824213484	0.7102347355924343	823
GFM1	4	2	0.7925724914158424	0.756813770942174	824
HSPA1A	4	2	0.7924773113069912	0.6676239608786548	825
JUNB	4	2	0.7924098751130126	0.7558544230471862	826
PHF20	4	2	0.7919994543646948	0.6600731148329175	827
DGKA	4	2	0.7919639290024361	0.6790276407623873	828
CREB3L1	4	2	0.7917878580391126	0.8006059365085255	829
FEZ2	4	2	0.7917156243297232	0.6931839881731894	830
LTBP4	4	2	0.7915211498038304	0.7479977773771292	831
CPE	4	2	0.7912879786657631	0.7577673468172413	832
PSCA	4	2	0.7902751771516798	0.7455123782150394	833
SRRM2-AS1	4	2	0.7902490190193405	0.6971726348303823	834
TBC1D9	4	2	0.7901630648460611	0.7991772744156935	835
OLFM1	4	2	0.790077794729322	0.7514247451156763	836
C8orf58	4	2	0.7899415449067585	0.7440914383200949	837
TPM1	4	2	0.7898704341452678	0.7513885216343825	838
GBX2	3	2	0.789795918367347	0.6282803374224406	839
PYROXD2	4	2	0.7897202269974911	0.7613957999754559	840
PSD3	4	2	0.7892479824872369	0.746989789206838	841
SLC37A4	4	2	0.7891414715283354	0.7497408262735809	842
SNCG	4	2	0.7891117533462617	0.7389098819633121	843
TET2	4	2	0.789091222009192	0.802558832834448	844
PRRT1	4	2	0.7889454231598121	0.7088393502018715	845
ABAT	4	2	0.7884046605880299	0.670368309528079	846
HMGN5	4	2	0.7883578166012002	0.7670665672449752	847
IDH1	4	2	0.7882501313327198	0.792299716030124	848
DISC1	4	2	0.7876807216473776	0.758054762923194	849
LINC01503	4	2	0.787439188864832	0.742844593960483	850
TNS1	4	2	0.7873201222225668	0.6750765513870205	851
SLC51A	4	2	0.7871754642815977	0.6513963298766204	852
PRRX2	4	2	0.7864374838651486	0.7574747300844786	853
TFR2	4	2	0.7863492349239463	0.7295040651041286	854
KRT8	4	2	0.7853782153866884	0.7746476855889219	855
OAS3	4	2	0.7852383852158864	0.7090555153554938	856
TMEM205	4	2	0.785180607870217	0.7617907684299314	857
CRAT	4	2	0.7850726050641809	0.6854779531919382	858
CDCA7L	4	2	0.7847903062705879	0.7528614310827451	859
CD109	4	2	0.7844349805344739	0.7206527868869042	860
PIP5KL1	4	2	0.7843405197963697	0.7544481681093238	861
WTIP	4	2	0.7842757866646899	0.6725827883402682	862
KREMEN1	4	2	0.7839111899168958	0.6825624317067049	863
